JD;Date;Time;Year;Mercury Perihelion;Mercury Asc Node;Mercury Arg Peri;Mercury Ecliptic Inclination;Mercury Asc Node InvPlane;Mercury Asc Node InvPlane MaxIncl;Mercury Inclination Phase Angle;Mercury InvPlane Inclination;Mercury arcsec / century;Mercury Precession Fluctuation;Venus Perihelion;Venus Asc Node;Venus Arg Peri;Venus Ecliptic Inclination;Venus Asc Node InvPlane;Venus Asc Node InvPlane MaxIncl;Venus Inclination Phase Angle;Venus InvPlane Inclination;Venus arcsec / century;Venus Precession Fluctuation;EARTH LONGITUDE FORMULA;EARTH ERD HELPER;EARTH Eccentricity;EARTH OBLIQUITY (deg);Earth Perihelion;Earth Asc Node InvPlane;Earth Asc Node InvPlane MaxIncl;Earth InvPlane Inclination;Earth arcsec / century;Earth Precession Fluctuation;Mars Perihelion;Mars Asc Node;Mars Arg Peri;Mars Ecliptic Inclination;Mars Asc Node InvPlane;Mars Asc Node InvPlane MaxIncl;Mars Inclination Phase Angle;Mars InvPlane Inclination;Mars arcsec / century;Mars Precession Fluctuation;Jupiter Perihelion;Jupiter Asc Node;Jupiter Arg Peri;Jupiter Ecliptic Inclination;Jupiter Asc Node InvPlane;Jupiter Asc Node InvPlane MaxIncl;Jupiter Inclination Phase Angle;Jupiter InvPlane Inclination;Jupiter arcsec / century;Jupiter Precession Fluctuation;Saturn Perihelion;Saturn Asc Node;Saturn Arg Peri;Saturn Ecliptic Inclination;Saturn Asc Node InvPlane;Saturn Asc Node InvPlane MaxIncl;Saturn Inclination Phase Angle;Saturn InvPlane Inclination;Saturn arcsec / century;Saturn Precession Fluctuation;Uranus Perihelion;Uranus Asc Node;Uranus Arg Peri;Uranus Ecliptic Inclination;Uranus Asc Node InvPlane;Uranus Asc Node InvPlane MaxIncl;Uranus Inclination Phase Angle;Uranus InvPlane Inclination;Uranus arcsec / century;Uranus Precession Fluctuation;Neptune Perihelion;Neptune Asc Node;Neptune Arg Peri;Neptune Ecliptic Inclination;Neptune Asc Node InvPlane;Neptune Asc Node InvPlane MaxIncl;Neptune Inclination Phase Angle;Neptune InvPlane Inclination;Neptune arcsec / century;Neptune Precession Fluctuation;;;;INPUT ICRF YEARS;111;333888
-107205859;-298241;12:00:00;-298226;353,372919;47,820118;305,552802;6,348699;307,725396;203,3195;104,405896;6,356178;549,5545946;15,8426912;328,818195;75,301997;253,516198;4,436011;252,843779;203,3195;49,524279;3,740484;193,5048649;-0,572190914;330,0058069;8,79593E-05;0,01452237;23,379054;329,964929;33,372673;203,3195;0,857515;6258,700541;48,23475561;9,861363;47,580384;322,280979;0,530077;32,116095;203,3195;188,796595;1,387052;1590,535135;-91,46601495;195,521371;166,783494;28,737878;1,016857;134,327788;203,3195;291,008288;0,407332;1808,156757;-132,613801;162,67249;111,874524;50,797966;1,599816;188,50954;23,3195;165,19004;0,780626;-2880,852973;224,3799195;279,553737;79,991576;199,56216;0,371813;56,662673;203,3195;213,343173;0,940289;1254,262703;89,80036803;244,329126;129,761175;114,567951;0,306258;30,183779;203,3195;186,864279;0,553666;194,172973;0,095917194;;;;;;
-107165317;-298129;12:00:00;-298115;353,540564;47,794841;305,745723;6,351615;307,889957;203,3195;104,570457;6,356145;543,7135135;10,00161012;328,889978;75,23379;253,656188;4,43817;252,903619;203,3195;49,584119;3,739646;232,8097297;38,73267395;331,9151712;-4,98137E-05;0,01456319;23,374662;331,879791;33,731716;203,3195;0,858222;6210,363243;-0,102541691;10,351481;47,481661;322,86982;0,532432;32,634714;203,3195;189,315214;1,390243;1589,571892;-92,42925819;196,079744;166,605324;29,47442;1,01959;134,926194;203,3195;291,606694;0,40853;1810,939459;-129,8310983;161,783118;111,786799;49,996319;1,59707;187,55209;23,3195;164,23259;0,781359;-2884,44973;220,7831627;279,940297;80,28795;199,652347;0,371934;57,021716;203,3195;213,702216;0,94061;1253,708108;89,24577343;244,389261;129,660263;114,728998;0,307421;30,243619;203,3195;186,924119;0,553678;195,0324324;0,955376653;;;;;;
-107124775;-298017;12:00:00;-298004;353,706444;47,768762;305,937682;6,354537;308,054515;203,3195;104,735015;6,356111;537,9891892;4,277285796;328,970757;75,163415;253,807342;4,440335;252,96346;203,3195;49,64396;3,738806;261,9859459;67,90889017;333,8098103;-0,000182473;0,01460483;23,370142;333,780268;34,09076;203,3195;0,858953;6163,709189;-46,75659574;10,841292;47,381076;323,460216;0,534961;33,15332;203,3195;189,83382;1,393615;1588,576216;-93,42493387;196,638996;166,420153;30,218844;1,022347;135,5246;203,3195;292,2051;0,409723;1813,79027;-126,9802875;160,892557;111,696286;49,196272;1,594174;186,594641;23,3195;163,275141;0,782136;-2888,305946;216,9269465;280,326691;80,593742;199,732949;0,372056;57,38076;203,3195;214,06126;0,940935;1253,16973;88,70739505;244,449691;129,555896;114,893795;0,308647;30,30346;203,3195;186,98396;0,553689;195,9891892;1,91213341;;;;;;
-107084233;-297906;12:00:00;-297893;353,870623;47,741888;306,128735;6,357465;308,219077;203,3195;104,899577;6,356078;532,4724324;-1,23947096;329,057091;75,090898;253,966193;4,442507;253,023301;203,3195;49,703801;3,737966;280,0021622;85,92510638;335,6903302;-0,000309673;0,01464725;23,365496;335,666911;34,449803;203,3195;0,859709;6118,842162;-91,62362277;11,330827;47,278409;324,052418;0,537665;33,671938;203,3195;190,352438;1,397168;1587,681081;-94,32006901;197,199151;166,229261;30,96989;1,025127;136,123006;203,3195;292,803506;0,41091;1816,718919;-124,0516389;160,00073;111,603016;48,397714;1,591126;185,637191;23,3195;162,317691;0,782958;-2892,411892;212,8210006;280,712922;80,908847;199,804075;0,372179;57,739803;203,3195;214,420303;0,941262;1252,641081;88,17874641;244,510444;129,449971;115,060473;0,309938;30,363301;203,3195;187,043801;0,553701;197,0367568;2,959700978;;;;;;
-107043691;-297794;12:00:00;-297782;354,033172;47,714228;306,318944;6,360399;308,383638;203,3195;105,064138;6,356044;527,1859459;-6,525957447;329,145366;75,01626;254,129105;4,444685;253,083141;203,3195;49,763641;3,737125;286,2972973;92,22024152;337,5573692;-0,000431123;0,01469039;23,360726;337,540297;34,808847;203,3195;0,86049;6075,846486;-134,6192984;11,820085;47,169413;324,650672;0,540542;34,190557;203,3195;190,871057;1,400901;1586,782703;-95,21844738;197,760225;166,03287;31,727356;1,027932;136,721412;203,3195;293,401912;0,412093;1819,699459;-121,0710983;159,107555;111,50702;47,600536;1,587926;184,679741;23,3195;161,360241;0,783824;-2896,783784;208,4491087;281,098993;81,233163;199,86583;0,372304;58,098847;203,3195;214,779347;0,941593;1252,122162;87,65982749;244,571545;129,34019;115,231355;0,311291;30,423141;203,3195;187,103641;0,553713;198,1654054;4,088349626;;;;;;
-107003149;-297682;12:00:00;-297671;354,194179;47,685792;306,508387;6,363339;308,5482;203,3195;105,2287;6,356011;522,1848649;-11,52703853;329,231931;74,939526;254,292404;4,446871;253,142982;203,3195;49,823482;3,736283;280,7513514;86,67429557;339,4115928;-0,000546577;0,0147342;23,355833;339,401025;35,167891;203,3195;0,861294;6034,793514;-175,6722714;12,309084;47,056952;325,252131;0,543592;34,709175;203,3195;191,389675;1,404815;1585,942703;-96,05844738;198,322236;165,832223;32,490013;1,030759;137,319818;203,3195;294,000318;0,41327;1822,738378;-118,0321794;158,212951;111,408327;46,804624;1,584572;183,722292;23,3195;160,402792;0,784734;-2901,418378;203,8145141;281,484909;81,566589;199,91832;0,37243;58,457891;203,3195;215,138391;0,941926;1251,619459;87,15712478;244,633017;129,226817;115,4062;0,312707;30,482982;203,3195;187,163482;0,553725;199,3686486;5,291592869;;;;;;
-106962607;-297570;12:00:00;-297560;354,353744;47,656587;306,697157;6,366287;308,712761;203,3195;105,393261;6,355977;517,5081081;-16,20379528;329,313218;74,860719;254,452499;4,449063;253,202822;203,3195;49,883322;3,735441;263,6335135;69,55645773;341,2536883;-0,000655839;0,01477862;23,350818;341,249713;35,526934;203,3195;0,862123;5995,744865;-214,7209201;12,797845;46,944239;325,853606;0,546815;35,227794;203,3195;191,908294;1,408908;1585,170811;-96,83033928;198,885197;165,625027;33,26017;1,03361;137,918224;203,3195;294,598724;0,414442;1825,819459;-114,9510983;157,316835;111,306968;46,009867;1,581065;182,764842;23,3195;159,445342;0,785688;-2906,322162;198,9107303;281,870671;81,909024;199,961647;0,372558;58,816934;203,3195;215,497434;0,942263;1251,12;86,65766532;244,694878;129,111676;115,583202;0,314185;30,542822;203,3195;187,223322;0,553737;200,6302703;6,553214491;;;;;;
-106922066;-297458;12:00:00;-297449;354,511982;47,626624;306,885358;6,369241;308,877323;203,3195;105,557823;6,355944;513,2043243;-20,50757907;329,385845;74,779867;254,605978;4,451263;253,262661;203,3195;49,943161;3,734597;235,547027;41,46997125;343,0843593;-0,000758762;0,01482361;23,345683;343,086952;35,885969;203,3195;0,862977;5958,612973;-251,852812;13,286394;46,829374;326,45702;0,550211;35,746412;203,3195;192,426912;1,413181;1584,483243;-97,51790684;199,449106;165,41063;34,038475;1,036484;138,516615;203,3195;295,197115;0,415608;1828,894054;-111,8765037;156,419146;111,202979;45,216167;1,577402;181,807416;23,3195;158,487916;0,786685;-2911,423784;193,8091087;282,256273;82,260342;199,995932;0,372688;59,175969;203,3195;215,856469;0,942603;1250,601081;86,13874641;244,757145;128,992542;115,764603;0,315725;30,602661;203,3195;187,283161;0,553749;201,947027;7,869971248;;;;;;
-106881524;-297346;12:00:00;-297338;354,669017;47,595912;307,073105;6,372202;309,041885;203,3195;105,722385;6,355911;509,3027027;-24,40920069;329,446706;74,696994;254,749712;4,453469;253,322502;203,3195;50,003002;3,733753;197,387027;3,309971248;344,9043217;-0,000855236;0,01486909;23,34043;344,913478;36,245012;203,3195;0,863854;5923,868108;-286,5976768;13,774761;46,71191;327,062852;0,553779;36,265031;203,3195;192,945531;1,417634;1583,892973;-98,10817711;200,014;165,192172;34,821827;1,039381;139,115021;203,3195;295,795521;0,416769;1832,088649;-108,6819091;155,519757;111,09639;44,423367;1,573583;180,849967;23,3195;157,530467;0,787725;-2916,937297;188,2955952;282,641736;82,620445;200,02129;0,372819;59,535012;203,3195;216,215512;0,942945;1250,15027;85,6879356;244,819833;128,869247;115,950587;0,317325;30,662502;203,3195;187,343002;0,553761;203,3124324;9,235376653;;;;;;
-106840982;-297234;12:00:00;-297227;354,824982;47,564461;307,260521;6,375171;309,206446;203,3195;105,886946;6,355877;505,8324324;-27,87947096;329,493033;74,612126;254,880907;4,455683;253,382343;203,3195;50,062843;3,732909;150,2497297;-43,82732605;346,7142986;-0,000945196;0,01491502;23,335109;346,729905;36,604056;203,3195;0,864756;5891,114595;-319,3511903;14,26298;46,589971;327,673009;0,557519;36,783649;203,3195;193,464149;1,422265;1583,412973;-98,58817711;200,579873;164,970163;35,609709;1,042301;139,713427;203,3195;296,393927;0,417923;1835,263784;-105,506774;154,618607;110,987236;43,631371;1,569608;179,892517;23,3195;156,573017;0,788809;-2922,648649;182,5842438;283,027051;82,989215;200,037837;0,372953;59,894056;203,3195;216,574556;0,94329;1249,67027;85,2079356;244,882951;128,745091;116,13786;0,318986;30,722343;203,3195;187,402843;0,553774;204,707027;10,62997125;;;;;;
-106800440;-297122;12:00:00;-297116;354,980019;47,532281;307,447738;6,378147;309,371008;203,3195;106,051508;6,355844;502,8227027;-30,88920069;329,52246;74,52529;254,997171;4,457903;253,442183;203,3195;50,122683;3,732063;95,43891892;-98,63813686;348,5150165;-0,00102861;0,01496134;23,329626;348,536896;36,9631;203,3195;0,865683;5860,511351;-349,9544336;14,751088;46,463808;328,28728;0,56143;37,302268;203,3195;193,982768;1,427074;1583,052973;-98,94817711;201,146731;164,740314;36,406417;1,045243;140,311833;203,3195;296,992333;0,419072;1838,458378;-102,3121794;153,715613;110,87555;42,840063;1,565474;178,935068;23,3195;155,615568;0,789935;-2928,629189;176,6037033;283,41222;83,366537;200,045683;0,373088;60,2531;203,3195;216,9336;0,943639;1249,196757;84,73442208;244,946506;128,618022;116,328483;0,320707;30,782183;203,3195;187,462683;0,553786;206,1243243;12,04726855;;;;;;
-106759898;-297011;12:00:00;-297005;355,134272;47,499383;307,634889;6,381131;309,535566;203,3195;106,216066;6,355811;500,28;-33,43190339;329,533068;74,436515;255,096552;4,460131;253,502024;203,3195;50,182524;3,731217;34,40432432;-159,6727315;350,3072014;-0,001105484;0,015008;23,32403;350,335122;37,322143;203,3195;0,866633;5832,084324;-378,3814606;15,239114;46,336745;328,902369;0,565512;37,820874;203,3195;194,501374;1,432062;1582,787027;-99,21412306;201,714577;164,507182;37,207395;1,048207;140,910239;203,3195;297,590739;0,420215;1841,662703;-99,10785509;152,810695;110,761371;42,049324;1,561181;177,977618;23,3195;154,658118;0,791103;-2934,869189;170,3637033;283,797243;83,752282;200,044961;0,373226;60,612143;203,3195;217,292643;0,94399;1248,723243;84,26090857;245,010501;128,485443;116,525058;0,322487;30,842024;203,3195;187,522524;0,553799;207,5513514;13,47429557;;;;;;
-106719356;-296928;12:00:00;-296894;355,2879;47,465777;307,822123;6,384123;309,700127;203,3195;106,380627;6,355777;498,252973;-35,45893042;329,523409;74,345831;255,177578;4,462366;253,561864;203,3195;50,242364;3,73037;-31,32648649;-225,4035423;352,0915755;-0,001175852;0,01505495;23,318322;352,125253;37,681187;203,3195;0,867608;5805,83027;-404,6355147;15,727123;46,205823;329,5213;0,569764;38,339492;203,3195;195,019992;1,437227;1582,731892;-99,26925819;202,283416;164,268527;38,014888;1,051193;141,508645;203,3195;298,189145;0,421351;1844,883243;-95,88731455;151,903771;110,644736;41,259036;1,556728;177,020169;23,3195;153,700669;0,792313;-2941,375135;163,8577573;284,182119;84,146325;200,035794;0,373366;60,971187;203,3195;217,651687;0,944344;1248,246486;83,78415181;245,074939;128,352738;116,722201;0,324325;30,901864;203,3195;187,582364;0,553811;208,9881081;14,91105233;;;;;;
-106678814;-296816;12:00:00;-296783;355,441056;47,431473;308,009583;6,387123;309,864689;203,3195;106,545189;6,355744;496,7221622;-36,98974123;329,492535;74,253265;255,23927;4,464609;253,621705;203,3195;50,302205;3,729522;-100,1318919;-294,2089477;353,8688546;-0,00123977;0,01510212;23,312504;353,907963;38,04023;203,3195;0,868606;5781,762162;-428,7036228;16,21515;46,073095;330,142056;0,574186;38,858111;203,3195;195,538611;1,44257;1582,79027;-99,21087982;202,853246;164,024027;38,829219;1,054201;142,107051;203,3195;298,787551;0,422481;1848,097297;-92,67326049;150,994765;110,525681;40,469084;1,552113;176,062719;23,3195;152,743219;0,793565;-2948,127568;157,1053249;284,566849;84,548544;200,018305;0,373508;61,33023;203,3195;218,01073;0,944701;1247,772973;83,3106383;245,139816;128,217849;116,921967;0,326221;30,961705;203,3195;187,642205;0,553824;210,4118919;16,33483611;;;;;;
-106638272;-296704;12:00:00;-296672;355,593897;47,396483;308,197415;6,390132;310,029251;203,3195;106,709751;6,355711;495,7005405;-38,01136285;329,440003;74,158846;255,281157;4,466858;253,681546;203,3195;50,362046;3,728674;-170,3740541;-364,4511098;355,6397449;-0,001297327;0,01514947;23,306579;355,683923;38,399274;203,3195;0,869629;5759,87027;-450,5955147;16,703242;45,939304;330,763938;0,578777;39,376729;203,3195;196,057229;1,448089;1583,001081;-99,00006901;203,424069;163,774564;39,649504;1,057231;142,705457;203,3195;299,385957;0,423604;1851,317838;-89,45271995;150,083598;110,404242;39,679355;1,547336;175,105269;23,3195;151,785769;0,794858;-2955,136216;150,0966763;284,95143;84,958815;199,992616;0,373652;61,689274;203,3195;218,369774;0,945061;1247,28973;82,82739505;245,205128;128,078292;117,126836;0,328175;31,021546;203,3195;187,702046;0,553837;211,8227027;17,74564692;;;;;;
-106597731;-296592;12:00:00;-296561;355,746584;47,360818;308,385766;6,393149;310,193812;203,3195;106,874312;6,355678;495,2010811;-38,51082231;329,36588;74,062609;255,30327;4,469115;253,741385;203,3195;50,421885;3,727825;-240,3989189;-434,4759747;357,4049411;-0,001348625;0,01519693;23,300548;357,453757;38,758309;203,3195;0,870676;5740,002162;-470,4636228;17,191448;45,801062;331,390386;0,583536;39,895348;203,3195;196,575848;1,453785;1583,370811;-98,63033928;203,995868;163,52183;40,474038;1,060282;143,303848;203,3195;299,984348;0,424721;1854,483243;-86,28731455;149,170219;110,280465;38,889753;1,542396;174,147843;23,3195;150,828343;0,796192;-2962,31027;142,9226222;285,335852;85,376985;199,958867;0,373799;62,048309;203,3195;218,728809;0,945424;1246,774054;82,31171938;245,270866;127,937293;117,333573;0,330185;31,081385;203,3195;187,761885;0,55385;213,2043243;19,12726855;;;;;;
-106557189;-296480;12:00:00;-296450;355,899275;47,32449;308,574785;6,396175;310,358374;203,3195;107,038874;6,355645;495,2140541;-38,49784934;329,270723;73,96458;255,306143;4,471379;253,801225;203,3195;50,481725;3,726975;-308,6172973;-502,6943531;359,1651249;-0,001393782;0,01524446;23,294412;359,218214;39,117352;203,3195;0,871746;5722,563243;-487,9025417;17,67982;45,658239;332,021581;0,588464;40,413966;203,3195;197,094466;1,459656;1583,909189;-98,0919609;204,568669;163,264035;41,304634;1,063355;143,902254;203,3195;300,582754;0,425832;1857,732973;-83,03758482;148,254511;110,154384;38,100127;1,53729;173,190394;23,3195;149,870894;0,797567;-2969,863784;135,3691087;285,72013;85,802942;199,917188;0,373949;62,407352;203,3195;219,087852;0,94579;1246,307027;81,84469235;245,337022;127,793096;117,543926;0,332252;31,141225;203,3195;187,821725;0,553863;214,56;20,48294422;;;;;;
-106516647;-296368;12:00:00;-296339;356,052125;47,28751;308,764616;6,39921;310,522936;203,3195;107,203436;6,355612;495,7297297;-37,98217366;329,155578;73,864793;255,290785;4,473651;253,861066;203,3195;50,541566;3,726125;-373,4432432;-567,520299;0,920963005;-0,001432933;0,015292;23,288175;0,977908;39,476396;203,3195;0,872841;5707,115676;-503,3501093;18,168408;45,515257;332,653152;0,593559;40,932585;203,3195;197,613085;1,465703;1584,60973;-97,39142036;205,142453;163,001953;42,140501;1,066448;144,50066;203,3195;301,18116;0,426935;1860,921081;-79,84947671;147,336429;110,026041;37,310388;1,532019;172,232944;23,3195;148,913444;0,798981;-2977,563243;127,6696492;286,104253;86,23654;199,867713;0,374102;62,766396;203,3195;219,446896;0,946158;1245,804324;81,34198965;245,403581;127,645415;117,758167;0,334373;31,201066;203,3195;187,881566;0,553876;215,867027;21,78997125;;;;;;
-106476105;-296256;12:00:00;-296228;356,20529;47,24989;308,955401;6,402254;310,687497;203,3195;107,367997;6,355579;496,7513514;-36,96055204;329,021941;73,763277;255,258663;4,47593;253,920907;203,3195;50,601407;3,725273;-433,4172973;-627,4943531;2,67310616;-0,00146622;0,0153395;23,281838;2,733487;39,835439;203,3195;0,873959;5693,76973;-516,6960552;18,657266;45,371119;333,286148;0,59882;41,451203;203,3195;198,131703;1,471925;1585,485405;-96,51574468;205,717218;162,734342;42,982876;1,069563;145,099066;203,3195;301,779566;0,428031;1864,102703;-76,66785509;146,415906;109,895475;36,520431;1,526581;171,275495;23,3195;147,955995;0,800436;-2985,48;119,7528925;286,488215;86,677648;199,810568;0,374257;63,125439;203,3195;219,805939;0,94653;1245,282162;80,81982749;245,470529;127,496153;117,974376;0,33655;31,260907;203,3195;187,941407;0,553889;217,1286486;23,05159287;;;;;;
-106435563;-296145;12:00:00;-296117;356,358916;47,211643;309,147273;6,405307;310,852055;203,3195;107,532555;6,355546;498,2464865;-35,46541691;328,871725;73,660069;255,211656;4,478216;253,980747;203,3195;50,661247;3,724421;-487,187027;-681,2640828;4,422188399;-0,001493796;0,0153869;23,275403;4,48559;40,194483;203,3195;0,875102;5682,496216;-527,9695687;19,146435;45,220478;333,925957;0,604247;41,969809;203,3195;198,650309;1,478321;1586,494054;-95,50709603;206,292956;162,46256;43,830396;1,072698;145,697472;203,3195;302,377972;0,429121;1867,258378;-73,51217941;145,49288;109,762732;35,730148;1,520974;170,318045;23,3195;146,998545;0,80193;-2993,597838;111,6350546;286,872014;87,126111;199,745903;0,374415;63,484483;203,3195;220,164983;0,946904;1244,753514;80,29117884;245,537847;127,345223;118,192624;0,33878;31,320747;203,3195;188,001247;0,553903;218,3286486;24,25159287;;;;;;
-106395021;-296033;12:00:00;-296006;356,513153;47,17278;309,340373;6,40837;311,016616;203,3195;107,697116;6,355513;500,2281081;-33,48379528;328,70722;73,555201;255,152019;4,48051;254,040588;203,3195;50,721088;3,723568;-533,5297297;-727,6067855;6,168826294;-0,001515817;0,01543416;23,268872;6,234846;40,553527;203,3195;0,876268;5673,262703;-537,2030822;19,635993;45,069671;334,566322;0,60984;42,488427;203,3195;199,168927;1,484891;1587,755676;-94,24547441;206,869662;162,18906;44,680602;1,075854;146,295878;203,3195;302,976378;0,430203;1870,397838;-70,37271995;144,567292;109,627854;34,939438;1,515197;169,360596;23,3195;146,041096;0,803463;-3001,907027;103,3258654;287,255643;87,581785;199,673858;0,374577;63,843527;203,3195;220,524027;0,947281;1244,202162;79,73982749;245,605515;127,191156;118,414359;0,341064;31,380588;203,3195;188,061088;0,553916;219,4637838;25,386728;;;;;;
