Type,Model Year,JD,RA (deg),Obliquity (deg)
AE,-234205,-83820226.284620,176.727984,0.000000
WS,-234205,-83820136.987086,266.727981,-23.494315
VE,-234176,-83809817.357910,356.725390,-0.000000
SS,-234176,-83809724.009684,86.725386,23.495674
AE,-234176,-83809634.247864,176.725344,-0.000000
WS,-234176,-83809544.965786,266.725341,-23.495697
VE,-234147,-83799225.352741,356.722770,0.000000
SS,-234147,-83799131.988509,86.722766,23.497063
AE,-234147,-83799042.211077,176.722725,-0.000000
WS,-234147,-83798952.944327,266.722722,-23.497086
VE,-234118,-83788633.347562,356.720170,-0.000000
SS,-234118,-83788539.967455,86.720167,23.498458
AE,-234118,-83788450.174262,176.720126,-0.000000
WS,-234118,-83788360.922708,266.720123,-23.498482
VE,-234089,-83778041.342371,356.717591,-0.000000
SS,-234089,-83777947.946524,86.717588,23.499861
AE,-234089,-83777858.137420,176.717547,-0.000000
WS,-234089,-83777768.900928,266.717545,-23.499884
VE,-234060,-83767449.337168,356.715032,-0.000000
SS,-234060,-83767355.925715,86.715029,23.501270
AE,-234060,-83767266.100551,176.714988,0.000000
WS,-234060,-83767176.878987,266.714986,-23.501293
VE,-234031,-83756857.331952,356.712494,0.000000
SS,-234031,-83756763.905028,86.712492,23.502685
AE,-234031,-83756674.063657,176.712451,0.000000
WS,-234031,-83756584.856886,266.712449,-23.502709
VE,-234002,-83746265.326719,356.709977,0.000000
SS,-234002,-83746171.884464,86.709974,23.504107
AE,-234002,-83746082.026740,176.709933,-0.000000
WS,-234002,-83745992.834623,266.709932,-23.504131
VE,-233973,-83735673.321470,356.707480,-0.000000
SS,-233973,-83735579.864024,86.707478,23.505535
AE,-233973,-83735489.989799,176.707437,0.000000
WS,-233973,-83735400.812199,266.707436,-23.505559
VE,-233944,-83725081.316203,356.705004,0.000000
SS,-233944,-83724987.843706,86.705002,23.506970
AE,-233944,-83724897.952838,176.704961,-0.000000
WS,-233944,-83724808.789613,266.704960,-23.506994
VE,-233915,-83714489.310916,356.702548,0.000000
SS,-233915,-83714395.823512,86.702547,23.508411
AE,-233915,-83714305.915856,176.702506,-0.000000
WS,-233915,-83714216.766866,266.702505,-23.508435
VE,-233886,-83703897.305608,356.700114,0.000000
SS,-233886,-83703803.803441,86.700113,23.509858
AE,-233886,-83703713.878855,176.700072,-0.000000
WS,-233886,-83703624.743956,266.700072,-23.509883
VE,-233857,-83693305.300277,356.697701,-0.000000
SS,-233857,-83693211.783495,86.697700,23.511312
AE,-233857,-83693121.841836,176.697659,0.000000
WS,-233857,-83693032.720884,266.697659,-23.511336
VE,-233828,-83682713.294922,356.695308,-0.000000
SS,-233828,-83682619.763672,86.695308,23.512772
AE,-233828,-83682529.804800,176.695267,-0.000000
WS,-233828,-83682440.697650,266.695267,-23.512796
VE,-233799,-83672121.289541,356.692937,0.000000
SS,-233799,-83672027.743973,86.692937,23.514238
AE,-233799,-83671937.767749,176.692896,-0.000000
WS,-233799,-83671848.674254,266.692897,-23.514262
VE,-233770,-83661529.284134,356.690587,0.000000
SS,-233770,-83661435.724398,86.690587,23.515710
AE,-233770,-83661345.730683,176.690547,-0.000000
WS,-233770,-83661256.650694,266.690547,-23.515735
VE,-233741,-83650937.278698,356.688259,-0.000000
SS,-233741,-83650843.704947,86.688259,23.517188
AE,-233741,-83650753.693605,176.688219,0.000000
WS,-233741,-83650664.626972,266.688219,-23.517213
VE,-233712,-83640345.273232,356.685952,0.000000
SS,-233712,-83640251.685621,86.685952,23.518673
AE,-233712,-83640161.656515,176.685912,0.000000
WS,-233712,-83640072.603087,266.685913,-23.518698
VE,-233683,-83629753.267734,356.683666,0.000000
SS,-233683,-83629659.666419,86.683666,23.520163
AE,-233683,-83629569.619414,176.683626,0.000000
WS,-233683,-83629480.579039,266.683628,-23.520188
VE,-233654,-83619161.262204,356.681401,0.000000
SS,-233654,-83619067.647341,86.681402,23.521660
AE,-233654,-83618977.582304,176.681362,0.000000
WS,-233654,-83618888.554828,266.681364,-23.521685
VE,-233625,-83608569.256639,356.679159,0.000000
SS,-233625,-83608475.628388,86.679160,23.523162
AE,-233625,-83608385.545186,176.679120,-0.000000
WS,-233625,-83608296.530453,266.679122,-23.523187
VE,-233596,-83597977.251038,356.676937,0.000000
SS,-233596,-83597883.609560,86.676939,23.524670
AE,-233596,-83597793.508061,176.676899,-0.000000
WS,-233596,-83597704.505916,266.676901,-23.524696
VE,-233567,-83587385.245400,356.674738,0.000000
SS,-233567,-83587291.590856,86.674740,23.526184
AE,-233567,-83587201.470930,176.674700,0.000000
WS,-233567,-83587112.481215,266.674702,-23.526210
VE,-233538,-83576793.239723,356.672560,-0.000000
SS,-233538,-83576699.572276,86.672562,23.527704
AE,-233538,-83576609.433795,176.672523,-0.000000
WS,-233538,-83576520.456351,266.672525,-23.527730
VE,-233509,-83566201.234006,356.670405,-0.000000
SS,-233509,-83566107.553821,86.670407,23.529230
AE,-233509,-83566017.396657,176.670367,0.000000
WS,-233509,-83565928.431324,266.670370,-23.529256
VE,-233480,-83555609.228247,356.668271,0.000000
SS,-233480,-83555515.535491,86.668273,23.530762
AE,-233480,-83555425.359518,176.668234,0.000000
WS,-233480,-83555336.406133,266.668237,-23.530788
VE,-233451,-83545017.222444,356.666159,0.000000
SS,-233451,-83544923.517285,86.666162,23.532299
AE,-233451,-83544833.322377,176.666123,0.000000
WS,-233451,-83544744.380780,266.666126,-23.532325
VE,-233422,-83534425.216597,356.664069,-0.000000
SS,-233422,-83534331.499204,86.664072,23.533842
AE,-233422,-83534241.285237,176.664033,0.000000
WS,-233422,-83534152.355263,266.664037,-23.533868
VE,-233393,-83523833.210703,356.662002,0.000000
SS,-233393,-83523739.481247,86.662005,23.535390
AE,-233393,-83523649.248100,176.661966,0.000000
WS,-233393,-83523560.329583,266.661970,-23.535417
VE,-233364,-83513241.204761,356.659956,0.000000
SS,-233364,-83513147.463414,86.659960,23.536945
AE,-233364,-83513057.210965,176.659921,0.000000
WS,-233364,-83512968.303740,266.659925,-23.536971
VE,-233335,-83502649.198770,356.657933,-0.000000
SS,-233335,-83502555.445706,86.657937,23.538504
AE,-233335,-83502465.173835,176.657898,0.000000
WS,-233335,-83502376.277733,266.657902,-23.538531
VE,-233306,-83492057.192728,356.655932,-0.000000
SS,-233306,-83491963.428122,86.655936,23.540069
AE,-233306,-83491873.136711,176.655897,0.000000
WS,-233306,-83491784.251564,266.655902,-23.540096
VE,-233277,-83481465.186634,356.653953,0.000000
SS,-233277,-83481371.410661,86.653958,23.541640
AE,-233277,-83481281.099594,176.653919,-0.000000
WS,-233277,-83481192.225232,266.653924,-23.541667
VE,-233248,-83470873.180486,356.651997,0.000000
SS,-233248,-83470779.393325,86.652002,23.543216
AE,-233248,-83470689.062485,176.651964,0.000000
WS,-233248,-83470600.198738,266.651969,-23.543243
VE,-233219,-83460281.174282,356.650064,0.000000
SS,-233219,-83460187.376112,86.650069,23.544797
AE,-233219,-83460097.025386,176.650030,0.000000
WS,-233219,-83460008.172081,266.650036,-23.544824
VE,-233190,-83449689.168022,356.648153,-0.000000
SS,-233190,-83449595.359023,86.648158,23.546384
AE,-233190,-83449504.988297,176.648120,0.000000
WS,-233190,-83449416.145261,266.648125,-23.546411
VE,-233161,-83439097.161703,356.646264,0.000000
SS,-233161,-83439003.342057,86.646270,23.547976
AE,-233161,-83438912.951221,176.646232,0.000000
WS,-233161,-83438824.118280,266.646238,-23.548003
VE,-233132,-83428505.155325,356.644399,0.000000
SS,-233132,-83428411.325215,86.644405,23.549573
AE,-233132,-83428320.914159,176.644366,0.000000
WS,-233132,-83428232.091136,266.644373,-23.549600
VE,-233103,-83417913.148884,356.642556,0.000000
SS,-233103,-83417819.308495,86.642562,23.551176
AE,-233103,-83417728.877111,176.642524,0.000000
WS,-233103,-83417640.063831,266.642530,-23.551203
VE,-233074,-83407321.142381,356.640736,0.000000
SS,-233074,-83407227.291899,86.640742,23.552783
AE,-233074,-83407136.840079,176.640704,0.000000
WS,-233074,-83407048.036363,266.640711,-23.552810
VE,-233045,-83396729.135814,356.638939,0.000000
SS,-233045,-83396635.275424,86.638945,23.554396
AE,-233045,-83396544.803064,176.638907,0.000000
WS,-233045,-83396456.008735,266.638914,-23.554423
VE,-233016,-83386137.129181,356.637164,0.000000
SS,-233016,-83386043.259072,86.637171,23.556014
AE,-233016,-83385952.766068,176.637134,0.000000
WS,-233016,-83385863.980945,266.637141,-23.556041
VE,-232987,-83375545.122480,356.635413,0.000000
SS,-232987,-83375451.242843,86.635420,23.557636
AE,-232987,-83375360.729092,176.635383,-0.000000
WS,-232987,-83375271.952995,266.635390,-23.557664
VE,-232958,-83364953.115711,356.633685,0.000000
SS,-232958,-83364859.226734,86.633692,23.559264
AE,-232958,-83364768.692137,176.633655,0.000000
WS,-232958,-83364679.924884,266.633663,-23.559292
VE,-232929,-83354361.108871,356.631980,-0.000000
SS,-232929,-83354267.210748,86.631988,23.560897
AE,-232929,-83354176.655205,176.631950,0.000000
WS,-232929,-83354087.896612,266.631958,-23.560924
VE,-232900,-83343769.101959,356.630298,0.000000
SS,-232900,-83343675.194882,86.630306,23.562534
AE,-232900,-83343584.618296,176.630269,0.000000
WS,-232900,-83343495.868181,266.630277,-23.562562
VE,-232871,-83333177.094974,356.628639,-0.000000
SS,-232871,-83333083.179137,86.628647,23.564177
AE,-232871,-83332992.581413,176.628611,0.000000
WS,-232871,-83332903.839590,266.628619,-23.564204
VE,-232842,-83322585.087913,356.627004,0.000000
SS,-232842,-83322491.163513,86.627012,23.565824
AE,-232842,-83322400.544556,176.626976,0.000000
WS,-232842,-83322311.810839,266.626984,-23.565852
VE,-232813,-83311993.080777,356.625392,-0.000000
SS,-232813,-83311899.148009,86.625401,23.567476
AE,-232813,-83311808.507726,176.625364,0.000000
WS,-232813,-83311719.781930,266.625373,-23.567504
VE,-232784,-83301401.073563,356.623803,0.000000
SS,-232784,-83301307.132624,86.623812,23.569132
AE,-232784,-83301216.470926,176.623776,0.000000
WS,-232784,-83301127.752862,266.623785,-23.569160
VE,-232755,-83290809.066269,356.622238,0.000000
SS,-232755,-83290715.117359,86.622247,23.570794
AE,-232755,-83290624.434155,176.622211,0.000000
WS,-232755,-83290535.723636,266.622220,-23.570822
VE,-232726,-83280217.058895,356.620696,0.000000
SS,-232726,-83280123.102213,86.620706,23.572460
AE,-232726,-83280032.397416,176.620670,0.000000
WS,-232726,-83279943.694251,266.620679,-23.572488
VE,-232697,-83269625.051439,356.619178,0.000000
SS,-232697,-83269531.087185,86.619188,23.574130
AE,-232697,-83269440.360710,176.619152,0.000000
WS,-232697,-83269351.664710,266.619162,-23.574158
VE,-232668,-83259033.043898,356.617684,0.000000
SS,-232668,-83258939.072275,86.617694,23.575805
AE,-232668,-83258848.324038,176.617658,0.000000
WS,-232668,-83258759.635011,266.617668,-23.575833
VE,-232639,-83248441.036273,356.616213,0.000000
SS,-232639,-83248347.057483,86.616223,23.577485
AE,-232639,-83248256.287402,176.616187,-0.000000
WS,-232639,-83248167.605156,266.616198,-23.577513
VE,-232610,-83237849.028561,356.614766,0.000000
SS,-232610,-83237755.042809,86.614776,23.579169
AE,-232610,-83237664.250802,176.614741,0.000000
WS,-232610,-83237575.575144,266.614751,-23.579197
VE,-232581,-83227257.020761,356.613342,0.000000
SS,-232581,-83227163.028251,86.613353,23.580857
AE,-232581,-83227072.214240,176.613318,0.000000
WS,-232581,-83226983.544977,266.613329,-23.580886
VE,-232552,-83216665.012871,356.611943,0.000000
SS,-232552,-83216571.013809,86.611954,23.582550
AE,-232552,-83216480.177717,176.611919,0.000000
WS,-232552,-83216391.514655,266.611930,-23.582578
VE,-232523,-83206073.004890,356.610567,0.000000
SS,-232523,-83205978.999482,86.610579,23.584247
AE,-232523,-83205888.141235,176.610543,0.000000
WS,-232523,-83205799.484178,266.610555,-23.584275
VE,-232494,-83195480.996817,356.609215,0.000000
SS,-232494,-83195386.985271,86.609227,23.585948
AE,-232494,-83195296.104794,176.609192,0.000000
WS,-232494,-83195207.453547,266.609204,-23.585977
VE,-232465,-83184888.988650,356.607888,0.000000
SS,-232465,-83184794.971175,86.607900,23.587653
AE,-232465,-83184704.068397,176.607865,0.000000
WS,-232465,-83184615.422762,266.607877,-23.587682
VE,-232436,-83174296.980388,356.606584,0.000000
SS,-232436,-83174202.957192,86.606596,23.589363
AE,-232436,-83174112.032044,176.606561,0.000000
WS,-232436,-83174023.391824,266.606574,-23.589392
VE,-232407,-83163704.972029,356.605304,0.000000
SS,-232407,-83163610.943323,86.605317,23.591077
AE,-232407,-83163519.995736,176.605282,0.000000
WS,-232407,-83163431.360734,266.605295,-23.591106
VE,-232378,-83153112.963572,356.604049,0.000000
SS,-232378,-83153018.929567,86.604062,23.592795
AE,-232378,-83152927.959476,176.604027,0.000000
WS,-232378,-83152839.329492,266.604040,-23.592824
VE,-232349,-83142520.955015,356.602817,-0.000000
SS,-232349,-83142426.915923,86.602831,23.594517
AE,-232349,-83142335.923263,176.602796,0.000000
WS,-232349,-83142247.298098,266.602809,-23.594546
VE,-232320,-83131928.946358,356.601610,0.000000
SS,-232320,-83131834.902391,86.601624,23.596243
AE,-232320,-83131743.887100,176.601589,0.000000
WS,-232320,-83131655.266553,266.601603,-23.596272
VE,-232291,-83121336.937598,356.600427,0.000000
SS,-232291,-83121242.888970,86.600441,23.597972
AE,-232291,-83121151.850987,176.600407,0.000000
WS,-232291,-83121063.234859,266.600420,-23.598002
VE,-232262,-83110744.928734,356.599269,0.000000
SS,-232262,-83110650.875659,86.599283,23.599706
AE,-232262,-83110559.814926,176.599249,0.000000
WS,-232262,-83110471.203014,266.599262,-23.599736
VE,-232233,-83100152.919765,356.598134,0.000000
SS,-232233,-83100058.862458,86.598149,23.601444
AE,-232233,-83099967.778919,176.598115,0.000000
WS,-232233,-83099879.171021,266.598129,-23.601473
VE,-232204,-83089560.910690,356.597025,0.000000
SS,-232204,-83089466.849366,86.597039,23.603185
AE,-232204,-83089375.742965,176.597005,0.000000
WS,-232204,-83089287.138880,266.597020,-23.603215
VE,-232175,-83078968.901507,356.595939,0.000000
SS,-232175,-83078874.836382,86.595954,23.604930
AE,-232175,-83078783.707068,176.595920,0.000000
WS,-232175,-83078695.106591,266.595935,-23.604960
VE,-232146,-83068376.892214,356.594878,0.000000
SS,-232146,-83068282.823506,86.594893,23.606679
AE,-232146,-83068191.671227,176.594860,0.000000
WS,-232146,-83068103.074155,266.594875,-23.606709
VE,-232117,-83057784.882811,356.593842,0.000000
SS,-232117,-83057690.810737,86.593857,23.608432
AE,-232117,-83057599.635444,176.593824,0.000000
WS,-232117,-83057511.041573,266.593839,-23.608462
VE,-232088,-83047192.873296,356.592830,0.000000
SS,-232088,-83047098.798074,86.592846,23.610188
AE,-232088,-83047007.599721,176.592812,0.000000
WS,-232088,-83046919.008845,266.592828,-23.610218
VE,-232059,-83036600.863668,356.591843,0.000000
SS,-232059,-83036506.785516,86.591859,23.611948
AE,-232059,-83036415.564058,176.591826,0.000000
WS,-232059,-83036326.975973,266.591841,-23.611978
VE,-232030,-83026008.853925,356.590880,0.000000
SS,-232030,-83025914.773063,86.590896,23.613711
AE,-232030,-83025823.528457,176.590863,0.000000
WS,-232030,-83025734.942957,266.590879,-23.613741
VE,-232001,-83015416.844066,356.589942,0.000000
SS,-232001,-83015322.760714,86.589959,23.615478
AE,-232001,-83015231.492918,176.589926,0.000000
WS,-232001,-83015142.909797,266.589942,-23.615508
VE,-231972,-83004824.834089,356.589029,0.000000
SS,-231972,-83004730.748468,86.589046,23.617248
AE,-231972,-83004639.457444,176.589013,0.000000
WS,-231972,-83004550.876495,266.589029,-23.617278
VE,-231943,-82994232.823995,356.588140,0.000000
SS,-231943,-82994138.736324,86.588158,23.619021
AE,-231943,-82994047.422036,176.588125,0.000000
WS,-231943,-82993958.843052,266.588142,-23.619051
VE,-231914,-82983640.813780,356.587277,0.000000
SS,-231914,-82983546.724282,86.587294,23.620798
AE,-231914,-82983455.386693,176.587262,0.000000
WS,-231914,-82983366.809467,266.587279,-23.620828
VE,-231885,-82973048.803444,356.586438,0.000000
SS,-231885,-82972954.712340,86.586456,23.622578
AE,-231885,-82972863.351419,176.586424,0.000000
WS,-231885,-82972774.775743,266.586441,-23.622609
VE,-231856,-82962456.792986,356.585624,0.000000
SS,-231856,-82962362.700497,86.585642,23.624362
AE,-231856,-82962271.316214,176.585610,0.000000
WS,-231856,-82962182.741879,266.585627,-23.624392
VE,-231827,-82951864.782404,356.584835,0.000000
SS,-231827,-82951770.688754,86.584853,23.626148
AE,-231827,-82951679.281078,176.584822,0.000000
WS,-231827,-82951590.707876,266.584839,-23.626179
VE,-231798,-82941272.771697,356.584071,0.000000
SS,-231798,-82941178.677108,86.584090,23.627938
AE,-231798,-82941087.246014,176.584058,0.000000
WS,-231798,-82940998.673736,266.584076,-23.627969
VE,-231769,-82930680.760864,356.583332,0.000000
SS,-231769,-82930586.665559,86.583351,23.629731
AE,-231769,-82930495.211022,176.583319,0.000000
WS,-231769,-82930406.639460,266.583337,-23.629761
VE,-231740,-82920088.749903,356.582618,0.000000
SS,-231740,-82919994.654107,86.582637,23.631527
AE,-231740,-82919903.176104,176.582606,0.000000
WS,-231740,-82919814.605047,266.582624,-23.631557
VE,-231711,-82909496.738813,356.581929,0.000000
SS,-231711,-82909402.642749,86.581948,23.633326
AE,-231711,-82909311.141261,176.581917,0.000000
WS,-231711,-82909222.570500,266.581936,-23.633356
VE,-231682,-82898904.727594,356.581265,0.000000
SS,-231682,-82898810.631486,86.581285,23.635128
AE,-231682,-82898719.106494,176.581254,0.000000
WS,-231682,-82898630.535818,266.581273,-23.635158
VE,-231653,-82888312.716244,356.580627,0.000000
SS,-231653,-82888218.620316,86.580647,23.636932
AE,-231653,-82888127.071804,176.580616,0.000000
WS,-231653,-82888038.501004,266.580635,-23.636963
VE,-231624,-82877720.704761,356.580013,0.000000
SS,-231624,-82877626.609239,86.580033,23.638740
AE,-231624,-82877535.037191,176.580003,0.000000
WS,-231624,-82877446.466057,266.580022,-23.638771
VE,-231595,-82867128.693145,356.579425,0.000000
SS,-231595,-82867034.598252,86.579445,23.640551
AE,-231595,-82866943.002659,176.579415,0.000000
WS,-231595,-82866854.430979,266.579434,-23.640581
VE,-231566,-82856536.681394,356.578862,0.000000
SS,-231566,-82856442.587356,86.578882,23.642364
AE,-231566,-82856350.968206,176.578852,0.000000
WS,-231566,-82856262.395770,266.578872,-23.642395
VE,-231537,-82845944.669507,356.578324,0.000000
SS,-231537,-82845850.576549,86.578345,23.644180
AE,-231537,-82845758.933835,176.578315,0.000000
WS,-231537,-82845670.360432,266.578335,-23.644211
VE,-231508,-82835352.657483,356.577811,0.000000
SS,-231508,-82835258.565830,86.577832,23.645998
AE,-231508,-82835166.899547,176.577803,0.000000
WS,-231508,-82835078.324966,266.577823,-23.646029
VE,-231479,-82824760.645321,356.577324,0.000000
SS,-231479,-82824666.555199,86.577346,23.647820
AE,-231479,-82824574.865343,176.577316,0.000000
WS,-231479,-82824486.289372,266.577336,-23.647851
VE,-231450,-82814168.633020,356.576862,0.000000
